Date,USD,EUR,GBP,JPY100,CHF,AUD,CAD,SGD,HKD100
10-Feb-15,3.583,4.0631,5.4616,3.0244,3.8832,2.8058,2.8768,2.65,46.2114
11-Feb-15,3.5985,4.0735,5.4877,3.0098,3.8848,2.7964,2.8598,2.653,46.4101
12-Feb-15,3.623,4.0994,5.5164,3.0129,3.8965,2.777,2.8686,2.661,46.7231
13-Feb-15,3.583,4.09,5.5203,3.0221,3.861,2.7847,2.8671,2.6441,46.2048
16-Feb-15,3.5705,4.0782,5.5107,3.0156,3.843,2.7814,2.8734,2.6374,46.0383
17-Feb-15,3.594,4.0839,5.5265,3.0306,3.8566,2.804,2.8881,2.6532,46.3306
18-Feb-15,3.5955,4.1014,5.5209,3.0186,3.8418,2.8135,2.9017,2.6492,46.3487
23-Feb-15,3.6425,4.147,5.6029,3.0614,3.8619,2.8535,2.9015,2.6781,46.9582
24-Feb-15,3.6285,4.1125,5.6031,3.0474,3.8211,2.8201,2.8827,2.6674,46.7795
25-Feb-15,3.626,4.1155,5.6116,3.0537,3.8176,2.8573,2.9106,2.6723,46.7587
26-Feb-15,3.5995,4.0926,5.5972,3.0263,3.7921,2.8281,2.8967,2.6604,46.4146
27-Feb-15,3.6125,4.0514,5.5773,3.0288,3.801,2.8181,2.8923,2.6635,46.5792
2-Mar-15,3.6285,4.0556,5.5883,3.0283,3.8011,2.8172,2.9021,2.6596,46.7868
3-Mar-15,3.629,4.0609,5.5792,3.031,3.7948,2.8342,2.8983,2.6609,46.7968
4-Mar-15,3.63,4.0569,5.5753,3.0341,3.7785,2.8394,2.9054,2.6644,46.8097
5-Mar-15,3.658,4.0487,5.5806,3.0539,3.7907,2.8609,2.9426,2.6742,47.1665
6-Mar-15,3.649,4.0245,5.5651,3.0406,3.7514,2.8488,2.9251,2.6651,47.0481
9-Mar-15,3.6895,3.999,5.5568,3.0474,3.7389,2.8387,2.9249,2.672,47.5469
10-Mar-15,3.698,3.9935,5.5792,3.0361,3.7372,2.8282,2.9263,2.6702,47.6614
11-Mar-15,3.715,3.9687,5.6033,3.0604,3.7213,2.8234,2.928,2.6779,47.8669
12-Mar-15,3.698,3.8825,5.5182,3.0409,3.6516,2.8053,2.8981,2.665,47.6252
13-Mar-15,3.698,3.9254,5.5004,3.0449,3.6814,2.8408,2.9095,2.6712,47.6289
16-Mar-15,3.709,3.9022,5.4749,3.0567,3.6883,2.8355,2.8979,2.6641,47.7662
17-Mar-15,3.701,3.9097,5.4867,3.0501,3.6731,2.8242,2.8943,2.6641,47.673
18-Mar-15,3.701,3.926,5.4642,3.0504,3.6819,2.8228,2.8941,2.6653,47.7068
19-Mar-15,3.6815,3.965,5.4829,3.058,3.7146,2.8487,2.9228,2.6637,47.4646
20-Mar-15,3.724,3.9787,5.5007,3.0843,3.765,2.8585,2.936,2.6865,48.0039
23-Mar-15,3.6905,3.9894,5.5132,3.0754,3.7735,2.8815,2.9357,2.6791,47.5794
24-Mar-15,3.676,4.0094,5.4883,3.0687,3.7936,2.8842,2.9303,2.6838,47.4053
25-Mar-15,3.659,4.0011,5.4413,3.0594,3.8154,2.8859,2.9284,2.6782,47.1849
26-Mar-15,3.6805,4.0401,5.4784,3.0848,3.8371,2.8759,2.9465,2.6857,47.4646
27-Mar-15,3.669,3.9926,5.4503,3.0754,3.8052,2.864,2.9368,2.6797,47.3175
30-Mar-15,3.71,4.0317,5.5131,3.1124,3.8549,2.8678,2.9407,2.699,47.8475
31-Mar-15,3.718,4.0173,5.4967,3.0916,3.8385,2.8346,2.928,2.7009,47.9476
1-Apr-15,3.687,3.9757,5.48,3.0838,3.8026,2.8158,2.9153,2.6966,47.5429
2-Apr-15,3.685,3.9684,5.4667,3.0801,3.8183,2.7932,2.9232,2.7042,47.5312
3-Apr-15,3.665,3.985,5.4341,3.0628,3.8169,2.7847,2.9185,2.6994,47.2769
6-Apr-15,3.624,3.9813,5.4081,3.0461,3.8055,2.7655,2.9069,2.6811,46.748
7-Apr-15,3.6365,3.9783,5.4187,3.0395,3.8007,2.7648,2.9167,2.682,46.9105
8-Apr-15,3.646,3.9526,5.4085,3.0361,3.7806,2.7928,2.9191,2.6842,47.0367
9-Apr-15,3.631,3.9146,5.4051,3.018,3.7537,2.7966,2.8935,2.6787,46.8504
10-Apr-15,3.646,3.8936,5.3662,3.0247,3.7368,2.81,2.8978,2.6825,47.0446
13-Apr-15,3.699,3.9198,5.4065,3.0717,3.776,2.8098,2.9322,2.7032,47.729
14-Apr-15,3.7055,3.9149,5.4341,3.0913,3.7916,2.8177,2.9453,2.717,47.8117
15-Apr-15,3.724,3.9571,5.4951,3.1111,3.8211,2.8265,2.9813,2.7308,48.0498
16-Apr-15,3.66,3.9158,5.4333,3.0728,3.8006,2.8394,2.9826,2.7019,47.2215
17-Apr-15,3.6385,3.9183,5.4312,3.0581,3.8036,2.8293,2.9831,2.6974,46.9381
20-Apr-15,3.6255,3.9108,5.4241,3.0502,3.8039,2.8293,2.9712,2.6955,46.7806
21-Apr-15,3.645,3.9096,5.4256,3.053,3.8088,2.8056,2.9728,2.6986,47.0329
22-Apr-15,3.6205,3.8837,5.4069,3.0262,3.7907,2.8099,2.9514,2.6817,46.7161
23-Apr-15,3.622,3.8792,5.4439,3.0209,3.7363,2.8063,2.9582,2.6909,46.7379
24-Apr-15,3.601,3.8866,5.4159,3.0121,3.7652,2.7998,2.9648,2.6865,46.4639
27-Apr-15,3.566,3.8712,5.411,2.9984,3.7364,2.7868,2.9321,2.6766,46.0129
28-Apr-15,3.559,3.8711,5.4211,2.9887,3.729,2.7992,2.9413,2.6776,45.925
29-Apr-15,3.561,3.9061,5.4622,2.996,3.7245,2.8467,2.9584,2.6965,45.9472
30-Apr-15,3.572,3.9681,5.5102,3.0029,3.8,2.8576,2.9702,2.7022,46.0879
5-May-15,3.6075,4.0173,5.4542,3.0035,3.8583,2.8341,2.9785,2.7004,46.5358
6-May-15,3.57,4.0095,5.4289,2.9777,3.8599,2.8467,2.9676,2.6907,46.055
7-May-15,3.5965,4.0802,5.4818,3.0109,3.9255,2.8718,2.9879,2.7082,46.3945
8-May-15,3.609,4.0442,5.582,3.01,3.9067,2.8461,2.9804,2.708,46.5497
11-May-15,3.603,4.0155,5.5547,3.0065,3.8572,2.8413,2.972,2.7011,46.4705
12-May-15,3.6265,4.0457,5.6479,3.0176,3.8832,2.8704,2.9998,2.7088,46.7803
13-May-15,3.606,4.0535,5.6538,3.007,3.8879,2.8776,3.0015,2.7011,46.5104
14-May-15,3.575,4.0658,5.6335,3.0009,3.9075,2.905,2.9959,2.7065,46.1171
15-May-15,3.568,4.0707,5.6282,2.9893,3.9101,2.8794,2.9756,2.7024,46.0328
18-May-15,3.5735,4.0856,5.6179,2.9871,3.8944,2.8659,2.969,2.7035,46.1013
19-May-15,3.5865,4.056,5.6154,2.9902,3.871,2.8681,2.9557,2.7015,46.2697
20-May-15,3.61,4.0219,5.6013,2.9869,3.8556,2.8613,2.9542,2.7027,46.5692
21-May-15,3.607,4.011,5.611,2.9766,3.8615,2.847,2.959,2.7013,46.5263
22-May-15,3.589,4.001,5.6276,2.971,3.8389,2.845,2.9476,2.6955,46.3019
25-May-15,3.607,3.9637,5.5826,2.9653,3.8266,2.8228,2.9354,2.6944,46.5329
26-May-15,3.6195,3.9612,5.5925,2.9729,3.8241,2.8362,2.9408,2.6925,46.6918
27-May-15,3.64,3.9614,5.6034,2.9579,3.8255,2.8217,2.9293,2.6971,46.9562
28-May-15,3.6515,3.9831,5.6047,2.9421,3.8485,2.8054,2.9285,2.704,47.0973
29-May-15,3.653,4.003,5.6019,2.9529,3.8787,2.7997,2.9419,2.7111,47.1191
1-Jun-15,3.674,4.0234,5.6183,2.9605,3.899,2.8106,2.9498,2.7207,47.3936
2-Jun-15,3.7016,4.0455,5.6294,2.9675,3.9204,2.8269,2.9568,2.732,47.7269
3-Jun-15,3.6805,4.1067,5.6492,2.9677,3.944,2.8682,2.9689,2.7326,47.464
4-Jun-15,3.703,4.1737,5.6782,2.9764,3.9651,2.8639,2.9736,2.7499,47.7622
5-Jun-15,3.712,4.1619,5.702,2.983,3.9726,2.8594,2.9713,2.7543,47.8863
8-Jun-15,3.765,4.1814,5.7484,3.0017,4.0002,2.8686,3.0217,2.7684,48.5644
9-Jun-15,3.765,4.2612,5.7815,3.0234,4.065,2.8972,3.0387,2.78,48.5725
10-Jun-15,3.759,4.2413,5.7813,3.0188,4.0359,2.8775,3.0459,2.7774,48.4895
11-Jun-15,3.737,4.2236,5.7912,3.0365,4.0066,2.9029,3.0454,2.7809,48.2044
12-Jun-15,3.74,4.2105,5.8045,3.0291,4.0081,2.8978,3.0456,2.7815,48.2469
15-Jun-15,3.765,4.2236,5.8531,3.0503,4.0414,2.9066,3.0538,2.793,48.5625
16-Jun-15,3.754,4.2349,5.8619,3.0389,4.0392,2.915,3.0481,2.789,48.4256
17-Jun-15,3.7525,4.2261,5.8708,3.0404,4.0323,2.9018,3.0535,2.7933,48.4069
18-Jun-15,3.725,4.2327,5.9008,3.0253,4.0476,2.8779,3.0453,2.7892,48.0484
19-Jun-15,3.72,4.2311,5.9107,3.0246,4.0395,2.8953,3.0427,2.7884,47.9845
22-Jun-15,3.7345,4.2514,5.9356,3.0436,4.0707,2.9069,3.0478,2.8045,48.1784
23-Jun-15,3.7555,4.2306,5.9232,3.036,4.0473,2.8929,3.0438,2.8049,48.4499
24-Jun-15,3.754,4.1996,5.9099,3.0296,4.0244,2.9026,3.0466,2.7984,48.4268
25-Jun-15,3.76,4.2168,5.9036,3.0416,4.0291,2.9132,3.0394,2.8014,48.5074
26-Jun-15,3.7645,4.2117,5.9287,3.0514,4.0236,2.9062,3.0511,2.8018,48.566
29-Jun-15,3.7845,4.1694,5.9489,3.0798,4.0338,2.8978,3.0693,2.7984,48.8209
30-Jun-15,3.787,4.2384,5.9558,3.0965,4.0738,2.9077,3.053,2.8108,48.8519
1-Jul-15,3.7405,4.1677,5.873,3.0537,4.0001,2.8925,2.9943,2.781,48.2552
2-Jul-15,3.775,4.1797,5.895,3.0619,3.9892,2.8901,3.0003,2.7934,48.7003
3-Jul-15,3.786,4.2002,5.9115,3.077,4.014,2.8721,3.0151,2.8051,48.8396
6-Jul-15,3.808,4.2029,5.9245,3.1088,4.0322,2.8495,3.0198,2.8182,49.1184
7-Jul-15,3.8075,4.2008,5.937,3.1041,4.0338,2.8446,3.0073,2.8156,49.1069
8-Jul-15,3.808,4.1861,5.8788,3.1198,4.0258,2.8233,2.9916,2.8081,49.1082
9-Jul-15,3.806,4.2163,5.8521,3.1408,4.0271,2.8404,2.9926,2.8174,49.0932
10-Jul-15,3.79,4.2069,5.8374,3.1086,4.0063,2.8383,2.9885,2.8103,48.895
13-Jul-15,3.802,4.2331,5.8942,3.1001,4.043,2.8287,2.9942,2.813,49.0524
14-Jul-15,3.808,4.1934,5.8994,3.0849,4.0093,2.829,2.9897,2.7998,49.1234
15-Jul-15,3.806,4.1893,5.956,3.0835,4.0292,2.8442,2.9914,2.7969,49.1021
16-Jul-15,3.808,4.164,5.9508,3.0767,3.9962,2.8073,2.946,2.7875,49.1329
20-Jul-15,3.808,4.1214,5.9382,3.0668,3.9564,2.7947,2.931,2.7757,49.1329
21-Jul-15,3.808,4.1233,5.9279,3.0618,3.9482,2.8031,2.9292,2.7775,49.1298
22-Jul-15,3.794,4.1487,5.9057,3.0668,3.9612,2.8133,2.9281,2.7811,48.9517
23-Jul-15,3.808,4.1679,5.9477,3.0717,3.972,2.8114,2.922,2.7859,49.1342
24-Jul-15,3.808,4.1793,5.9089,3.0737,3.9634,2.7791,2.9241,2.7785,49.1323
27-Jul-15,3.816,4.1995,5.9255,3.0909,3.9733,2.783,2.9291,2.7872,49.2355
28-Jul-15,3.815,4.2259,5.9373,3.0891,3.9678,2.7838,2.9312,2.793,49.2233
29-Jul-15,3.815,4.2274,5.9583,3.0913,3.9698,2.7964,2.95,2.7984,49.222
30-Jul-15,3.815,4.1862,5.9518,3.0734,3.9391,2.7884,2.9453,2.7832,49.2226
31-Jul-15,3.8185,4.1805,5.9618,3.0817,3.9517,2.7917,2.9396,2.7817,49.2583
3-Aug-15,3.844,4.2226,6.0082,3.1005,3.9838,2.808,2.9308,2.8005,49.5898
4-Aug-15,3.869,4.2338,6.0322,3.1187,3.9907,2.8228,2.9386,2.8038,49.8988
5-Aug-15,3.879,4.2141,6.0284,3.1177,3.9667,2.8549,2.9404,2.8011,50.0277
6-Aug-15,3.892,4.2466,6.0805,3.1206,3.9771,2.854,2.9574,2.8134,50.2109
7-Aug-15,3.925,4.2841,6.0896,3.1453,4.001,2.8951,2.9916,2.8309,50.6347
10-Aug-15,3.928,4.3078,6.0833,3.1581,3.9959,2.9071,2.9903,2.8388,50.6714
11-Aug-15,3.955,4.343,6.1583,3.1716,4.0193,2.8994,3.0265,2.8288,50.9967
12-Aug-15,4.021,4.4472,6.2523,3.2106,4.0793,2.9144,3.0599,2.8465,51.8504
13-Aug-15,4.004,4.4617,6.2562,3.2197,4.0999,2.959,3.0874,2.8744,51.6439
14-Aug-15,4.08,4.5504,6.3713,3.2792,4.182,3.0057,3.1219,2.907,52.6153
17-Aug-15,4.12,4.5695,6.4478,3.3124,4.2148,3.0397,3.1434,2.9268,53.1304
18-Aug-15,4.128,4.573,6.4372,3.3175,4.2213,3.0456,3.1536,2.9345,53.2405
19-Aug-15,4.1125,4.5427,6.4447,3.3109,4.2102,3.0136,3.1501,2.93,53.0406
20-Aug-15,4.118,4.5862,6.4587,3.3226,4.2638,3.0276,3.1409,2.936,53.1307
21-Aug-15,4.188,4.7211,6.5701,3.4038,4.3794,3.0618,3.1977,2.9732,54.0283
24-Aug-15,4.233,4.8493,6.6403,3.4981,4.4941,3.0579,3.1979,2.9962,54.5968
25-Aug-15,4.243,4.8981,6.6921,3.5361,4.5399,3.0626,3.2025,3.0197,54.7427
26-Aug-15,4.246,4.8931,6.6747,3.5561,4.507,3.0304,3.191,3.0307,54.785
27-Aug-15,4.251,4.8232,6.5908,3.5393,4.4607,3.0305,3.2025,3.0323,54.8502
28-Aug-15,4.217,4.7505,6.5098,3.4874,4.3718,3.0286,3.2008,3.0096,54.4129
1-Sep-15,4.16,4.6887,6.4064,3.4437,4.3288,2.9677,3.1664,2.955,53.6809
2-Sep-15,4.223,4.7623,6.4696,3.511,4.3898,2.9709,3.1937,2.9899,54.4917
3-Sep-15,4.232,4.75,6.4737,3.5123,4.3656,2.9721,3.192,2.9891,54.6072
4-Sep-15,4.263,4.7422,6.4938,3.5707,4.3876,2.9722,3.2259,3.0061,55.0036
7-Sep-15,4.308,4.8021,6.546,3.6068,4.4335,2.9867,3.2481,3.0246,55.5864
8-Sep-15,4.345,4.8681,6.6487,3.6537,4.4762,3.0211,3.2691,3.0474,56.0652
9-Sep-15,4.335,4.8452,6.6759,3.6026,4.4262,3.0579,3.2891,3.0671,55.9326
10-Sep-15,4.35,4.8759,6.6794,3.6112,4.4483,3.0454,3.283,3.0625,56.1247
11-Sep-15,4.324,4.8788,6.681,3.5786,4.4417,3.0566,3.2701,3.0636,55.795
14-Sep-15,4.32,4.9045,6.6735,3.5904,4.4651,3.062,3.2621,3.0645,55.7427
15-Sep-15,4.31,4.8806,6.6516,3.5887,4.4557,3.0765,3.2516,3.0753,55.6143
17-Sep-15,4.263,4.8172,6.6098,3.5378,4.3908,3.0681,3.2369,3.0474,55.0072
18-Sep-15,4.253,4.8476,6.6232,3.5453,4.427,3.0605,3.2288,3.0383,54.8767
21-Sep-15,4.25,4.811,6.6066,3.5494,4.3937,3.0494,3.2177,3.0256,54.8387
22-Sep-15,4.295,4.8121,6.6663,3.5673,4.421,3.0658,3.2457,3.0405,55.4194
23-Sep-15,4.35,4.8446,6.6777,3.6311,4.4638,3.0602,3.2739,3.0601,56.129
25-Sep-15,4.394,4.9085,6.6868,3.6577,4.4878,3.0789,3.2946,3.0857,56.6975
28-Sep-15,4.405,4.9301,6.6982,3.6605,4.4981,3.0976,3.3066,3.0893,56.8387
29-Sep-15,4.475,5.0371,6.7877,3.7413,4.6015,3.1137,3.3396,3.1257,57.7442
30-Sep-15,4.448,5.0084,6.7463,3.7113,4.5808,3.1203,3.3169,3.1218,57.3943
1-Oct-15,4.413,4.9205,6.6786,3.6726,4.522,3.112,3.3203,3.0955,56.9419
2-Oct-15,4.445,4.9695,6.7324,3.7045,4.5468,3.1226,3.359,3.0965,57.3556
5-Oct-15,4.4035,4.9438,6.7004,3.6681,4.5364,3.1124,3.3548,3.0761,56.823
6-Oct-15,4.372,4.8892,6.631,3.63,4.4813,3.1129,3.344,3.0715,56.4136
7-Oct-15,4.336,4.8919,6.6163,3.6173,4.4951,3.1158,3.3321,3.0449,55.952
8-Oct-15,4.229,4.761,6.4733,3.5274,4.3495,3.0335,3.2376,2.9927,54.5713
9-Oct-15,4.133,4.6629,6.352,3.4459,4.2789,3.0084,3.1868,2.9488,53.329
12-Oct-15,4.177,4.7518,6.4054,3.4771,4.3492,3.0655,3.2342,2.9783,53.8961
13-Oct-15,4.2,4.7712,6.4319,3.5035,4.3596,3.0681,3.2179,2.9936,54.1942
15-Oct-15,4.122,4.7333,6.378,3.463,4.3412,3.0305,3.1936,2.9965,53.1885
16-Oct-15,4.18,4.7581,6.4702,3.51,4.3963,3.0481,3.2463,3.022,53.9355
19-Oct-15,4.211,4.7845,6.503,3.5259,4.4145,3.0639,3.259,3.0462,54.3362
20-Oct-15,4.25,4.8182,6.5799,3.5574,4.4456,3.0868,3.2585,3.0604,54.8422
21-Oct-15,4.299,4.8845,6.6398,3.5858,4.5011,3.1249,3.3128,3.0906,55.4724
22-Oct-15,4.299,4.8789,6.6368,3.59,4.4828,3.1095,3.2782,3.089,55.4703
23-Oct-15,4.23,4.7029,6.5197,3.5057,4.3487,3.0651,3.2354,3.055,54.5828
26-Oct-15,4.264,4.7075,6.541,3.5211,4.3689,3.0948,3.2418,3.0577,55.0208
27-Oct-15,4.267,4.7231,6.5528,3.5393,4.3496,3.0876,3.2414,3.0638,55.0588
28-Oct-15,4.283,4.725,6.556,3.5597,4.3381,3.0512,3.2286,3.067,55.2659
29-Oct-15,4.29,4.6864,6.5461,3.556,4.3176,3.0485,3.2473,3.0588,55.3563
30-Oct-15,4.3065,4.7242,6.5976,3.5644,4.3504,3.0636,3.2742,3.0728,55.5685
2-Nov-15,4.295,4.7387,6.6298,3.5705,4.3538,3.0683,3.2879,3.0679,55.4201
3-Nov-15,4.287,4.7234,6.6123,3.5541,4.3435,3.0871,3.2783,3.072,55.3168
4-Nov-15,4.266,4.6738,6.579,3.5213,4.3039,3.0762,3.27,3.0603,55.0437
5-Nov-15,4.3005,4.6768,6.6163,3.5404,4.3313,3.0774,3.2696,3.0639,55.4882
6-Nov-15,4.304,4.6853,6.5485,3.5383,4.3256,3.0761,3.2708,3.0609,55.5269
9-Nov-15,4.365,4.6998,6.5785,3.539,4.3485,3.0799,3.2859,3.0718,56.3124
11-Nov-15,4.368,4.7052,6.6293,3.5561,4.3562,3.0912,3.3003,3.0795,56.3555
12-Nov-15,4.372,4.7065,6.659,3.5582,4.3594,3.1255,3.3019,3.0845,56.4136
13-Nov-15,4.38,4.7278,6.6624,3.5735,4.3756,3.126,3.2977,3.0847,56.5169
16-Nov-15,4.395,4.7145,6.687,3.5901,4.3644,3.1279,3.3015,3.087,56.7068
17-Nov-15,4.385,4.6753,6.6573,3.5552,4.3386,3.1072,3.2883,3.0824,56.577
18-Nov-15,4.399,4.6779,6.6847,3.5666,4.328,3.1215,3.3016,3.0853,56.7554
19-Nov-15,4.348,4.6545,6.6459,3.5295,4.2799,3.1145,3.2788,3.0676,56.1011
20-Nov-15,4.285,4.5931,6.5518,3.4857,4.2283,3.0852,3.225,3.0356,55.2903
23-Nov-15,4.3,4.5644,6.5231,3.492,4.2157,3.0883,3.2116,3.0335,55.4853
24-Nov-15,4.2675,4.5385,6.4597,3.4763,4.1929,3.0713,3.1988,3.0185,55.0652
25-Nov-15,4.198,4.4801,6.3415,3.4317,4.1347,3.0553,3.1614,2.9881,54.1684
26-Nov-15,4.215,4.4776,6.3769,3.4386,4.1239,3.0517,3.1723,2.9989,54.3885
27-Nov-15,4.24,4.4978,6.399,3.4581,4.1431,3.063,3.1873,3.0092,54.709
30-Nov-15,4.264,4.5134,6.4092,3.4749,4.1378,3.0654,3.1883,3.0185,55.0194
1-Dec-15,4.2429,4.4898,6.3996,3.4534,4.1318,3.085,3.1794,3.0117,54.7386
2-Dec-15,4.228,4.4897,6.3724,3.4374,4.1197,3.0941,3.163,3.0063,54.5506
3-Dec-15,4.2535,4.5057,6.3501,3.4492,4.1685,3.1068,3.1871,3.0126,54.8839
4-Dec-15,4.218,4.6107,6.3797,3.4407,4.2499,3.088,3.1596,3.02,54.4251
7-Dec-15,4.209,4.5718,6.356,3.4145,4.2153,3.0865,3.1417,3.0064,54.3097
8-Dec-15,4.268,4.6325,6.4212,3.466,4.2706,3.0905,3.1577,3.0317,55.0738
9-Dec-15,4.2675,4.6546,6.4047,3.4757,4.2993,3.0824,3.143,3.0363,55.0638
10-Dec-15,4.261,4.6901,6.4669,3.5044,4.3294,3.1101,3.1449,3.0384,54.9778
11-Dec-15,4.282,4.6837,6.4851,3.5067,4.3318,3.104,3.1368,3.0451,55.2523
14-Dec-15,4.322,4.7369,6.566,3.5675,4.3856,3.111,3.1474,3.0629,55.7699
15-Dec-15,4.331,4.7702,6.5675,3.5793,4.405,3.1465,3.1602,3.0723,55.8831
16-Dec-15,4.312,4.7165,6.4926,3.5423,4.356,3.1102,3.1403,3.0666,55.638
17-Dec-15,4.335,4.6987,6.4787,3.5388,4.355,3.1104,3.1411,3.0614,55.9261
18-Dec-15,4.322,4.6855,6.4428,3.5141,4.3442,3.0794,3.0987,3.0482,55.7512
21-Dec-15,4.31,4.6841,6.4288,3.5549,4.3452,3.0885,3.0958,3.0531,55.5978
22-Dec-15,4.302,4.6974,6.4035,3.548,4.3358,3.1048,3.0865,3.0584,55.4896
23-Dec-15,4.312,4.7212,6.3973,3.5633,4.3661,3.1202,3.099,3.0677,55.6272
28-Dec-15,4.308,4.7293,6.4314,3.5787,4.3705,3.1341,3.1143,3.064,55.5821
29-Dec-15,4.295,4.7163,6.4026,3.5702,4.3485,3.1207,3.0962,3.0491,55.4186
30-Dec-15,4.294,4.6933,6.3676,3.5641,4.3299,3.1282,3.1017,3.0372,55.4065
31-Dec-15,4.294,4.6942,6.3641,3.5667,4.3462,3.1363,3.0959,3.0376,55.4007
4-Jan-16,4.326,4.7032,6.3683,3.6143,4.3308,3.1281,3.1149,3.0403,55.8165
5-Jan-16,4.346,4.7032,6.3973,3.6368,4.3395,3.13,3.1257,3.0518,56.0702
6-Jan-16,4.373,4.7001,6.4121,3.6856,4.334,3.1175,3.1184,3.0559,56.4156
7-Jan-16,4.418,4.7798,6.4644,3.7377,4.403,3.1138,3.1338,3.0792,56.9888
8-Jan-16,4.374,4.7611,6.4057,3.6989,4.3907,3.088,3.1081,3.0506,56.3762
11-Jan-16,4.402,4.8052,6.3957,3.7518,4.429,3.0708,3.1085,3.0612,56.7085
12-Jan-16,4.408,4.7968,6.4097,3.7515,4.4111,3.0803,3.0986,3.0628,56.8166
13-Jan-16,4.398,4.7617,6.3577,3.7202,4.3774,3.0922,3.0889,3.0654,56.6833
14-Jan-16,4.395,4.7835,6.3306,3.7407,4.3666,3.0506,3.0593,3.0546,56.5601
15-Jan-16,4.38,4.7668,6.3107,3.7172,4.3621,3.0441,3.0457,3.0431,56.2657
18-Jan-16,4.412,4.8073,6.2995,3.7629,4.3909,3.0522,3.0398,3.0677,56.6069
19-Jan-16,4.393,4.7844,6.2605,3.7394,4.3668,3.0167,3.0269,3.0545,56.2808
20-Jan-16,4.383,4.7989,6.2019,3.7465,4.3786,3.0089,2.9943,3.0476,56.0565
21-Jan-16,4.379,4.7683,6.2072,3.7395,4.3585,3.0268,3.0242,3.045,56.0591
22-Jan-16,4.34,4.7063,6.1676,3.6848,4.3068,3.0389,3.0403,3.0299,55.6061
26-Jan-16,4.295,4.6588,6.1126,3.6352,4.2374,2.9876,3.0079,3.0035,55.0909
27-Jan-16,4.265,4.6361,6.1173,3.6113,4.1978,2.991,3.0188,2.9886,54.7441
28-Jan-16,4.24,4.6199,6.0407,3.572,4.1757,2.9841,3.0043,2.9636,54.4218
29-Jan-16,4.15,4.5368,5.966,3.45,4.0939,2.9457,2.9575,2.9086,53.2577
2-Feb-16,4.208,4.5892,6.0671,3.4869,4.1312,2.9856,3.0092,2.9536,54.0944
3-Feb-16,4.241,4.6286,6.1126,3.5439,4.1636,2.9797,3.0125,2.9624,54.3718
4-Feb-16,4.153,4.6065,6.0592,3.5207,4.1332,2.9839,3.021,2.9364,53.3373
5-Feb-16,4.142,4.639,6.0349,3.5505,4.1699,2.9773,3.0192,2.9643,53.2145
10-Feb-16,4.165,4.704,6.0284,3.6337,4.2815,2.9413,2.9942,2.9882,53.4399
11-Feb-16,4.112,4.6424,5.9793,3.6457,4.2296,2.9187,2.9502,2.9623,52.7917
12-Feb-16,4.169,4.7106,6.0325,3.6917,4.2803,2.9721,3.0019,2.9881,53.5263
15-Feb-16,4.1495,4.6549,6.0267,3.6431,4.2363,2.971,3.0064,2.9608,53.3026
16-Feb-16,4.1505,4.6295,5.99,3.6142,4.2035,2.9747,3.0168,2.9604,53.3004
17-Feb-16,4.21,4.6975,6.0211,3.7021,4.2659,2.9874,3.0353,2.9952,54.0492
18-Feb-16,4.171,4.6465,5.967,3.6617,4.2072,2.9889,3.0546,2.9729,53.5691
19-Feb-16,4.23,4.7063,6.0582,3.7477,4.2676,3.0054,3.0728,3.0066,54.3737
22-Feb-16,4.212,4.6808,6.0173,3.7311,4.2507,3.0187,3.0637,3.0028,54.1987
23-Feb-16,4.189,4.6272,5.9111,3.7372,4.2037,3.0266,3.0532,2.9898,53.9146
24-Feb-16,4.244,4.6769,5.9365,3.7923,4.2756,3.0463,3.0736,3.0157,54.621
25-Feb-16,4.214,4.6451,5.8747,3.7514,4.2591,3.0223,3.0712,3.0033,54.2419
26-Feb-16,4.225,4.675,5.9192,3.7439,4.2811,3.0585,3.1227,3.0183,54.3954
29-Feb-16,4.222,4.613,5.8496,3.7257,4.2343,3.0111,3.1193,2.9973,54.2946
1-Mar-16,4.201,4.5711,5.857,3.7339,4.2124,2.997,3.1052,2.9928,54.0474
2-Mar-16,4.165,4.5236,5.811,3.658,4.1742,3.0092,3.1031,2.9701,53.5684
3-Mar-16,4.146,4.5021,5.838,3.6384,4.1564,3.027,3.089,2.9744,53.3316
4-Mar-16,4.132,4.5233,5.8513,3.6357,4.1662,3.044,3.0799,2.9868,53.1981
7-Mar-16,4.1,4.5063,5.8269,3.6069,4.1239,3.0406,3.0732,2.973,52.8078
8-Mar-16,4.107,4.5259,5.8541,3.6355,4.133,3.0507,3.0824,2.9673,52.8803
9-Mar-16,4.1385,4.5416,5.8688,3.6738,4.1476,3.0724,3.0788,2.9825,53.2907
10-Mar-16,4.123,4.5246,5.8538,3.6249,4.1321,3.0844,3.1051,2.9814,53.1075
11-Mar-16,4.108,4.5882,5.8642,3.6207,4.1706,3.0769,3.0915,2.9863,52.9204
14-Mar-16,4.094,4.5681,5.8876,3.5963,4.164,3.1057,3.0966,2.9831,52.753
15-Mar-16,4.1195,4.5776,5.8818,3.6298,4.1788,3.0896,3.0999,2.9914,53.0788
16-Mar-16,4.138,4.5944,5.8486,3.6494,4.1921,3.0861,3.0978,2.9977,53.3192
17-Mar-16,4.086,4.5861,5.8266,3.633,4.1801,3.1086,3.1217,2.9949,52.6635
18-Mar-16,4.061,4.5971,5.8722,3.651,4.2026,3.1087,3.1279,2.9995,52.3608
